##NAME:²É¼¯Í¼Æ×
##X_AXIS:Raman Shift(cm-1)
##Y_AXIS:ORIGINAL_REDUCE_DARK
##DATE:2025-03-15
##TIME:22:29:19
##LASERLENGTH:785
##LASERLEVEL:120
##INTGRTIME:5000
##>>>>>Begin Processed Spectral Data<<<<<
158,92
159,97.1394
160,102.855
161,113.794
162,127.871
163,143.499
164,161.986
165,180.86
166,204.203
167,227.546
168,258.388
169,290.998
170,323.619
171,356.249
172,388.644
173,420.41
174,452.179
175,484.405
176,516.632
177,534.81
178,548.062
179,562.37
180,577.839
181,589.243
182,585.706
183,582.168
184,579.05
185,575.952
186,572.24
187,568.255
188,563.693
189,558.377
190,554.783
191,559.216
192,563.648
193,559.917
194,555.482
195,557.251
196,562.132
197,563.718
198,560.609
199,559.141
200,566.25
201,573.358
202,573.596
203,573.151
204,572.706
205,572.261
206,577.136
207,589.598
208,600.442
209,603.114
210,605.786
211,600.262
212,594.024
213,598.325
214,607.688
215,613.579
216,614.917
217,616.085
218,616.532
219,616.978
220,619.972
221,623.099
222,624.636
223,625.53
224,626
225,626
226,625.681
227,624.339
228,623.013
229,628.385
230,633.757
231,632.246
232,628.662
233,628.442
234,631.131
235,633.41
236,634.755
237,635.832
238,633.588
239,631.345
240,632.9
241,635.145
242,637.39
243,639.636
244,642.06
245,644.757
246,646.849
247,645.949
248,645.05
249,645.85
250,646.75
251,649.928
252,653.98
253,658.712
254,664.118
255,668
256,668
257,667.885
258,666.081
259,664.277
260,672.406
261,682.335
262,685.715
263,685.264
264,683.871
265,681.16
266,677.898
267,672.472
268,667.047
269,679.107
270,691.321
271,687.993
272,680.298
273,674.154
274,669.172
275,668.469
276,675.266
277,680.716
278,678.903
279,677.089
280,677.431
281,677.885
282,675.627
283,672.45
284,666.555
285,658.379
286,653.311
287,654.22
288,655.451
289,658.634
290,661.817
291,654.71
292,646.975
293,642.627
294,639.44
295,641.744
296,648.577
297,652.357
298,650.534
299,648.132
300,642.66
301,637.187
302,634.356
303,631.618
304,630.646
305,630.19
306,627.065
307,622.04
308,616.833
309,611.348
310,605.009
311,595.405
312,585.962
313,584.131
314,582.301
315,577.409
316,571.914
317,566.716
318,561.676
319,557.28
320,553.613
321,549.286
322,543.323
323,537.508
324,532.918
325,528.329
326,533.116
327,538.626
328,537.586
329,534.369
330,529.04
331,522.144
332,517.633
333,516.713
334,517.037
335,521.639
336,525.298
337,511.942
338,498.587
339,493.752
340,490.065
341,488.672
342,488.211
343,488.5
344,489.423
345,490.519
346,491.903
347,493.577
348,496.348
349,498.802
350,494.18
351,489.559
352,480.871
353,471.623
354,468.337
355,467.412
356,470.339
357,476.357
358,480.548
359,481.938
360,482.454
361,480.136
362,478.326
363,482.499
364,486.673
365,486.572
366,486.108
367,484.933
368,483.54
369,482.716
370,482.251
371,482.641
372,484.035
373,487.007
374,493.517
375,497.53
376,488.224
377,479.079
378,487.925
379,496.771
380,485.966
381,471.99
382,473.329
383,480.787
384,484.796
385,486.196
386,486.207
387,484.34
388,481.023
389,474.019
390,468.657
391,473.329
392,478
393,475.195
394,472.39
395,475.624
396,479.834
397,483.369
398,486.645
399,489.373
400,491.714
401,491.31
402,487.562
403,482.329
404,473.891
405,468.033
406,473.661
407,478.758
408,474.064
409,469.371
410,481.11
411,494.26
412,490.677
413,482.689
414,481.248
415,483.128
416,479.457
417,470.99
418,466
419,466
420,463.574
421,455.096
422,448.461
423,451.288
424,454.077
425,455.963
426,457.849
427,456.264
428,454.377
429,452.489
430,450.601
431,453.22
432,457.943
433,454.931
434,445.952
435,442.697
436,446.48
437,449.632
438,451.524
439,451.854
440,446.646
441,442.306
442,445.148
443,447.99
444,448
445,448
446,447.159
447,446.211
448,447.845
449,450.218
450,452.909
451,455.758
452,457
453,457
454,457.436
455,458.387
456,456.976
457,451.269
458,446.88
459,446.404
460,446.716
461,451.477
462,455.666
463,448.997
464,442.328
465,443.813
466,445.719
467,447.627
468,449.535
469,446.031
470,440.782
471,439
472,439
473,438.189
474,436.755
475,437.583
476,440.929
477,443.364
478,444.321
479,442.361
480,433.269
481,425.52
482,423.126
483,421.054
484,421.533
485,422.108
486,426.422
487,430.736
488,422.894
489,414.26
490,421.198
491,430.796
492,437.439
493,443.202
494,440.042
495,432.835
496,430.875
497,432.317
498,435.026
499,438.874
500,439.923
501,437.516
502,434.041
503,428.743
504,425.141
505,425.623
506,425.475
507,423.064
508,422.665
509,434.242
510,444.385
511,435.697
512,427.009
513,431.342
514,435.688
515,431.963
516,427.614
517,431.567
518,436.886
519,438.382
520,438.866
521,435.849
522,431.492
523,438.597
524,451.674
525,454.702
526,450.826
527,446.178
528,440.845
529,437.321
530,435.865
531,435.197
532,435.682
533,435.329
534,433.386
535,430.747
536,426.374
537,423.445
538,425.39
539,426.581
540,424.149
541,421.886
542,420.913
543,420.243
544,424.14
545,427.995
546,427.508
547,427.021
548,425.599
549,424.137
550,415.153
551,405.395
552,415.297
553,428.478
554,423.1
555,413.331
556,410.628
557,410.139
558,412.099
559,415.033
560,410.424
561,402.106
562,396.546
563,392.63
564,396.435
565,405.742
566,411.595
567,414.536
568,411.567
569,402.74
570,400.272
571,405.179
572,406.748
573,403.802
574,402.381
575,403.364
576,403.654
577,402.671
578,401.062
579,398.111
580,396.28
581,397.264
582,397.379
583,394.917
584,393.327
585,394.805
586,396.848
587,401.285
588,404.119
589,398.694
590,393.401
591,388.96
592,385.749
593,392.661
594,399.123
595,400.605
596,401.768
597,397.813
598,394
599,394
600,394
601,394
602,394
603,390.067
604,386.105
605,384.553
606,383.067
607,382.053
608,381.062
609,383.325
610,385.805
611,386.914
612,387.907
613,388.9
614,389.893
615,388.227
616,386.239
617,389.498
618,393.474
619,399.18
620,405.148
621,401.307
622,395.832
623,399.644
624,405.122
625,403.908
626,401.417
627,402.66
628,404.654
629,405.825
630,406.822
631,413.151
632,420.637
633,424.859
634,428.355
635,424.519
636,419.023
637,426.137
638,436.136
639,434.745
640,430.743
641,424.294
642,417.288
643,418.044
644,420.547
645,419.769
646,418.265
647,412.221
648,405.202
649,404.831
650,405.835
651,407.257
652,408.763
653,414.078
654,420.104
655,415.867
656,409.838
657,415.494
658,423.035
659,414.35
660,403.284
661,409.119
662,417.172
663,414.386
664,410.357
665,407.245
666,404.221
667,399.795
668,395.258
669,392.621
670,390.099
671,398.244
672,406.825
673,395.622
674,384.007
675,380.465
676,377.021
677,378.032
678,378.957
679,377.945
680,377.299
681,381.854
682,387.092
683,399.246
684,410.117
685,411.13
686,411.066
687,404.475
688,399.601
689,403.152
690,406.402
691,408.432
692,411.157
693,416.236
694,418.422
695,412.324
696,407.556
697,406.031
698,404.67
699,403.653
700,403.182
701,403.691
702,404.2
703,404.71
704,402.371
705,396.256
706,391.57
707,388.511
708,386.742
709,386.232
710,387.115
711,389.156
712,388.502
713,385.948
714,379.538
715,370.851
716,375.213
717,385.95
718,383.14
719,374.955
720,374.558
721,376.606
722,370.797
723,363.115
724,372.076
725,383.862
726,382.221
727,379.144
728,373.133
729,366.996
730,365.97
731,365.257
732,369.879
733,374.725
734,381.405
735,386.582
736,384.012
737,382
738,382
739,381.577
740,380.033
741,380.193
742,383.798
743,387.404
744,391.011
745,394.388
746,397.482
747,400.051
748,402.114
749,401.527
750,398.946
751,400.617
752,404.749
753,405.279
754,404.246
755,403.212
756,402.178
757,399.43
758,396.326
759,394.147
760,392.076
761,392.998
762,393.916
763,391.325
764,388.681
765,385.57
766,383.721
767,387.872
768,391.128
769,391.647
770,391.17
771,388.573
772,388.434
773,392.072
774,395.222
775,397.821
776,400.99
777,404.632
778,407.95
779,411.073
780,409.436
781,405.791
782,405.816
783,406.858
784,405.198
785,403.112
786,398.557
787,393.786
788,386.478
789,380.771
790,387.56
791,392.169
792,387.988
793,383.807
794,379.624
795,377.585
796,379.154
797,380.724
798,382.294
799,382.135
800,380.564
801,378.32
802,375.7
803,371.158
804,365.914
805,368.898
806,373.619
807,373.517
808,373.052
809,376.729
810,379.537
811,375.333
812,372.218
813,373.269
814,375.284
815,379.493
816,379.872
817,374.608
818,369.609
819,364.869
820,370.34
821,382.46
822,377.789
823,366.189
824,364
825,364
826,371.733
827,379.944
828,377.304
829,375
830,375
831,373.633
832,367.817
833,364.909
834,367.554
835,370.44
836,373.616
837,369.922
838,360.919
839,356.209
840,353.56
841,360.108
842,369.121
843,370.957
844,371.991
845,371.46
846,370.858
847,369.796
848,368.468
849,366.343
850,365.587
851,367.182
852,365.666
853,360.879
854,354.473
855,347.021
856,348.881
857,354.206
858,358.174
859,361.904
860,362.519
861,362.947
862,362.414
863,363.075
864,367.879
865,371
866,371
867,370.234
868,368.631
869,363.464
870,355.979
871,355.967
872,358.642
873,362.245
874,365.991
875,365.466
876,364.092
877,357.127
878,354.406
879,363.519
880,365.151
881,355.496
882,355.589
883,364.176
884,367.36
885,367.897
886,366.696
887,365.084
888,368.566
889,371.576
890,366.735
891,362.508
892,360.356
893,358.003
894,355.311
895,357.871
896,365.414
897,366.583
898,364.427
899,363.135
900,362.056
901,361.488
902,360.846
903,359.226
904,356.817
905,351.954
906,352.182
907,360.291
908,362.533
909,359.828
910,359.375
911,359.917
912,354.962
913,349.006
914,353.33
915,356.917
916,356.375
917,356.335
918,357.419
919,357.748
920,357.205
921,358.351
922,360.523
923,362.696
924,364.869
925,364.489
926,363.728
927,361.009
928,357.578
929,352.137
930,350.845
931,355.201
932,360.517
933,366.51
934,360.628
935,350.817
936,354.5
937,359.272
938,362.546
939,364.179
940,360.903
941,357.398
942,353.574
943,349.105
944,344.186
945,346.32
946,350.696
947,357.618
948,363.155
949,354.943
950,347.335
951,341.309
952,340.471
953,345.952
954,348.687
955,349.784
956,348.678
957,347.032
958,350.768
959,353.738
960,352.09
961,349.698
962,345.851
963,344.856
964,346.506
965,347.385
966,347.936
967,348.972
968,349.56
969,342.95
970,338.415
971,340.069
972,339.555
973,336.247
974,339.47
975,346.642
976,345.762
977,343.002
978,337.481
979,333.939
980,338.913
981,344.727
982,351.915
983,353.105
984,349.786
985,347.31
986,345.095
987,350.3
988,354.497
989,351.172
990,348.808
991,348.253
992,348
993,348
994,348
995,348
996,352.695
997,357.077
998,357.633
999,354.793
1000,345.341
1001,347.919
1002,360.714
1003,355.726
1004,344.594
1005,357.18
1006,367.99
1007,361.303
1008,357.994
1009,360.781
1010,362
1011,362
1012,359.421
1013,356.072
1014,349.989
1015,346.26
1016,352.965
1017,358.781
1018,363.254
1019,363.977
1020,362.299
1021,356.02
1022,349.039
1023,350.159
1024,351.419
1025,353.1
1026,354.781
1027,356.463
1028,356.236
1029,355.114
1030,351.472
1031,348.522
1032,353.015
1033,354.492
1034,349.998
1035,346.126
1036,342.753
1037,343.747
1038,345.997
1039,352.183
1040,354.502
1041,343.24
1042,339.01
1043,343.517
1044,346.135
1045,347.826
1046,349.012
1047,350.14
1048,351.268
1049,348.822
1050,339.788
1051,338.296
1052,342.251
1053,345.291
1054,347.883
1055,345.055
1056,342.536
1057,340.839
1058,339.714
1059,339.147
1060,338.162
1061,337.029
1062,338.105
1063,337.451
1064,330.078
1065,327.521
1066,330.926
1067,329.28
1068,325.306
1069,331.292
1070,336.815
1071,335.679
1072,334.771
1073,334.202
1074,330.7
1075,325.579
1076,333.584
1077,341.926
1078,341.356
1079,338.864
1080,333.165
1081,335.95
1082,343.933
1083,337.586
1084,330.648
1085,336.357
1086,340.827
1087,343.111
1088,339.112
1089,331.112
1090,332.954
1091,335.551
1092,331.546
1093,331.501
1094,338.37
1095,340.293
1096,339.148
1097,337.003
1098,334.783
1099,333.063
1100,336.381
1101,347.854
1102,343.936
1103,331.308
1104,331.544
1105,332.02
1106,325.699
1107,322.477
1108,323.627
1109,322.835
1110,321.109
1111,322.078
1112,323.804
1113,327.835
1114,329.733
1115,329.157
1116,330.258
1117,331.987
1118,327.42
1119,324.747
1120,327.633
1121,332.342
1122,338.694
1123,335.411
1124,329.596
1125,323.237
1126,322.473
1127,332.884
1128,335.95
1129,334.214
1130,327.402
1131,321.173
1132,322.332
1133,326.436
1134,334.55
1135,337.81
1136,338.97
1137,346.347
1138,349.527
1139,339.657
1140,337.455
1141,342.102
1142,344.407
1143,346
1144,346
1145,345.36
1146,343.614
1147,348.659
1148,357.392
1149,351.497
1150,344.506
1151,337.513
1152,340.095
1153,352.341
1154,350.433
1155,345.08
1156,346.248
1157,345.129
1158,339.873
1159,340.634
1160,344.724
1161,347.727
1162,348.959
1163,344.279
1164,340.498
1165,337.571
1166,345.955
1167,355.886
1168,354.714
1169,351.25
1170,344.215
1171,337.176
1172,330.137
1173,342.662
1174,350.699
1175,346.001
1176,340.627
1177,334.751
1178,331.949
1179,330
1180,330
1181,329.168
1182,327.402
1183,329.273
1184,331.956
1185,331.367
1186,329.89
1187,326.942
1188,328.408
1189,331.947
1190,325.606
1191,319.456
1192,314.142
1193,313.763
1194,316.717
1195,326.622
1196,334.246
1197,330.697
1198,325.603
1199,319.094
1200,324.403
1201,331.085
1202,331.677
1203,329.843
1204,325.101
1205,327.643
1206,332.194
1207,334.567
1208,335.294
