##NAME:²É¼¯Í¼Æ×
##X_AXIS:Raman Shift(cm-1)
##Y_AXIS:ORIGINAL_REDUCE_DARK
##DATE:2025-03-15
##TIME:21:48:47
##LASERLENGTH:785
##LASERLEVEL:120
##INTGRTIME:5000
##>>>>>Begin Processed Spectral Data<<<<<
158,513
159,579.022
160,652.445
161,749.804
162,861.542
163,976.088
164,1095.81
165,1220.6
166,1403.82
167,1587.04
168,1769.63
169,1952.07
170,2114.1
171,2258.73
172,2388.97
173,2480.74
174,2572.12
175,2592.86
176,2613.61
177,2594.47
178,2561.35
179,2510.73
180,2440.9
181,2368.98
182,2289.38
183,2209.78
184,2139.83
185,2070.35
186,2002.39
187,1935.09
188,1877.97
189,1834.11
190,1792.99
191,1764.62
192,1736.25
193,1708.68
194,1681.19
195,1671.7
196,1671.26
197,1669.9
198,1667.24
199,1665.29
200,1667.06
201,1668.84
202,1679.51
203,1691.07
204,1699.7
205,1706.82
206,1708.98
207,1704.09
208,1701.99
209,1714.01
210,1726.04
211,1738.07
212,1750.1
213,1753.1
214,1751.76
215,1751.19
216,1751.64
217,1753.36
218,1760.51
219,1767.65
220,1773.1
221,1778.45
222,1784.13
223,1789.94
224,1790.67
225,1785.75
226,1784.13
227,1793.07
228,1802.03
229,1815.46
230,1828.89
231,1845.43
232,1862.9
233,1876.29
234,1886.15
235,1898.2
236,1915.24
237,1932.71
238,1955.6
239,1978.48
240,2002.14
241,2025.93
242,2036.11
243,2037.91
244,2036.17
245,2028.98
246,2028.44
247,2060.83
248,2093.21
249,2109.88
250,2125.63
251,2131.63
252,2133.88
253,2141.1
254,2153.27
255,2168.36
256,2190.9
257,2212.23
258,2215.84
259,2219.45
260,2228.41
261,2238.33
262,2251.4
263,2266.3
264,2270.48
265,2259.64
266,2254.03
267,2268.95
268,2283.87
269,2282.21
270,2280.4
271,2281.77
272,2284.03
273,2279.57
274,2270.06
275,2267.62
276,2277.59
277,2285.43
278,2281.81
279,2278.18
280,2269.8
281,2261.18
282,2261.71
283,2265.34
284,2265.02
285,2261.39
286,2259.16
287,2259.61
288,2259.16
289,2253.25
290,2247.34
291,2261.58
292,2277.05
293,2281.68
294,2282.59
295,2285
296,2288.64
297,2297.27
298,2315.04
299,2326.96
300,2307.81
301,2288.65
302,2284.47
303,2280.82
304,2259.85
305,2233.83
306,2197.92
307,2154.98
308,2107.51
309,2053.12
310,1999.95
311,1951.47
312,1902.89
313,1849.35
314,1795.8
315,1752.95
316,1712.2
317,1669.34
318,1625.36
319,1581.58
320,1538.03
321,1500.14
322,1476.29
323,1450.96
324,1413.33
325,1375.7
326,1354.24
327,1334.04
328,1307.61
329,1279.13
330,1255.91
331,1236.6
332,1217.84
333,1199.9
334,1180.19
335,1154.42
336,1129.71
337,1124.18
338,1118.66
339,1098.51
340,1076.39
341,1057.54
342,1040.02
343,1029
344,1023.46
345,1014.12
346,998.429
347,984.655
348,978.189
349,971.326
350,955.614
351,939.901
352,937.594
353,937.131
354,938.326
355,940.176
356,938.431
357,933.802
358,928.989
359,923.894
360,921.748
361,929.164
362,936.217
363,939
364,941.782
365,938.579
