##NAME:²É¼¯Í¼Æ×
##X_AXIS:Raman Shift(cm-1)
##Y_AXIS:ORIGINAL_REDUCE_DARK
##DATE:2025-03-15
##TIME:12:24:27
##LASERLENGTH:785
##LASERLEVEL:120
##INTGRTIME:5000
##>>>>>Begin Processed Spectral Data<<<<<
158,135
159,135.791
160,136.67
161,143.87
162,154.868
163,169.273
164,189.961
165,211.527
166,243.238
167,274.949
168,310.954
169,347.971
170,386.667
171,426.793
172,471.607
173,528.963
174,586.307
175,641.489
176,696.671
177,733.891
178,764.811
179,793.423
180,819.5
181,843.31
182,858.788
183,874.266
184,873.736
185,872.408
186,861.267
187,845.771
188,837.961
189,840.176
190,841.06
191,835.741
192,830.422
193,820.609
194,810.408
195,804.636
196,801.086
197,795.703
198,787.71
199,781.57
200,785.125
201,788.679
202,792.235
203,795.792
204,795.532
205,793.307
206,793.101
207,795.771
208,798.147
209,799.038
210,799.929
211,804.918
212,810.265
213,808.085
214,802.289
215,800.351
216,803.474
217,805.488
218,802.81
219,800.132
220,801.698
221,803.485
222,804
223,804
224,803.364
225,802.023
226,801.638
227,804.322
228,807.027
229,818.219
230,829.41
231,819.606
232,803.481
233,795.519
234,794.623
235,795.23
236,799.266
237,803.034
238,803.482
239,803.931
240,799.82
241,794.882
242,792.166
243,790.818
244,795.298
245,808.783
246,818.941
247,812.645
248,806.348
249,807.275
250,808.625
251,812.578
252,817.531
253,822.486
254,827.442
255,828.585
256,820.02
257,812.517
258,820.636
259,828.755
260,833.057
261,836.667
262,837.715
263,837.264
264,836.812
265,836.36
266,836.092
267,836.544
268,836.996
269,840.139
270,843.305
271,844.707
272,845.612
273,848.846
274,853.828
275,855.683
276,852.058
277,848.929
278,848.476
279,848.022
280,852.746
281,857.736
282,851.882
283,842.349
284,836.271
285,833.092
286,833.487
287,840.759
288,847.386
289,850.115
290,852.843
291,850.427
292,847.697
293,852.763
294,860.502
295,864.749
296,866.115
297,865.071
298,859.602
299,855.072
300,855.528
301,855.984
302,844.982
303,833.575
304,834.182
305,838.291
306,837.332
307,832.764
308,825.667
309,814.697
310,805.052
311,800.479
312,796.114
313,801.606
314,807.097
315,806.087
316,803.798
317,799.716
318,794.676
319,790.925
320,788.633
321,787.791
322,790.543
323,793.197
324,795.033
325,796.869
326,793.163
327,789.03
328,789.38
329,791.218
330,789.624
331,785.486
332,781.531
333,777.851
334,775
335,775
336,774.855
337,772.092
338,769.328
339,765.346
340,761.198
341,760.328
342,760.789
343,760.75
344,760.289
345,760.864
346,763.172
347,765.288
348,766.674
